0.0 15.15 2.87 2.34 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.59 0.0 0.0 14.88 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
26.03 4.54 0.33 0.0 0.0 0.0 0.0 0.0 0.0 7.7 1.35 0.74 0.0 0.0 0.0 0.0 0.0 24.48 6.03 1.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.32 12.61 45.05 1.6 0.0 30.33 11.94 14.19 0.0 0.0 22.38 42.13 9.16 10.06 0.0 0.0 19.69 3.87 0.0 0.0 0.0 0.0 10.38 0.0 0.0 0.0 0.0 9.92 9.92 0.0
19.21 0.67 0.0 0.0 1.03 10.28 34.46 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
5.01 4.14 0.0 0.0 76.32 4.24 15.55 11.83 8.46 0.02 0.0 0.0 0.0 32.2 9.74 0.0 0.0 8.59 13.81 16.69 5.16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 9.61 0.0 0.55 8.97 0.0 0.0 20.52 5.27 0.0 0.0 0.0 4.55 2.78 76.32 0.0 0.0 0.0 18.09 0.0 0.0 0.0 0.71 14.51 0.0 17.21 6.27 0.0 0.0 0.0
0.0 0.0 57.29 19.69 0.0 15.61 2.15 0.0 5.25 16.44 5.16 0.0 18.97 2.12 0.0 0.0 0.0 0.0 0.0 0.0 0.67 6.4 0.0 0.0 0.0 4.34 13.99 0.0 0.0 0.0
4.38 15.03 8.98 17.87 0.0 0.0 0.0 21.52 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 10.73 0.0 0.0 0.0 5.48 8.64 0.0 3.06 0.0 0.0 0.0 0.0 0.0
0.0 0.0 20.37 3.54 15.04 52.41 2.86 0.0 0.0 0.0 8.07 0.0 49.34 2.21 0.0 61.71 24.52 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.09 69.15 0.0
76.32 0.0 0.0 0.0 10.52 0.0 8.55 8.17 9.06 2.26 2.23 5.29 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 12.62 76.32 0.63
0.0 38.17 0.11 24.23 6.2 0.0 0.0 0.0 0.0 0.0 0.55 0.0 0.0 56.67 19.04 19.56 0.0 0.0 14.28 10.76 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
5.17 36.11 20.43 43.39 7.26 9.6 9.41 4.74 17.87 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12.87 16.85 0.0 0.0 0.0 3.38 76.32 0.0 0.0 0.0 7.66 10.12 9.37 0.0 0.0 0.0 0.0 0.0 2.69 1.55 0.19 0.0 0.0 9.6 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.32 25.16 18.76 0.0 0.0 7.19 0.0 0.0 0.0 4.31 4.02 0.0 0.0 0.0 0.0 0.0 0.0 37.5 30.9 0.0 0.0
0.0 5.29 3.54 25.31 11.65 7.05 11.16 22.64 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.89 0.0 14.06 3.97 3.09
76.32 7.34 0.0 19.68 52.96 0.0 3.12 38.21 46.27 7.57 76.32 0.92 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 4.39 1.8 14.02 2.75 0.0 0.0 0.0 0.0 0.0 0.0 0.13 12.62 73.47 0.0 7.38 2.55 3.0 9.99 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 4.23 10.07 10.79 76.32 0.0 5.13 20.32 0.0 0.0 5.4 7.48 76.32 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60.43 0.27 4.51 0.0 0.0 14.08 34.65
